segment_id,direction,is_mainline,is_ramp,chainage_start_km,chainage_end_km,length_m,maxspeed,road_class,corridor_section,free_flow_speed_kph,peak_hour_speed_kph,peak_hour_congestion_ratio,free_flow_speed_source,traffic_mapping_method,off_peak_speed_kph,night_speed_kph
YE_MAIN_NB_180,NB,True,False,170.322,171.346,1024.7676816850146,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_181,NB,True,False,171.346,172.371,1024.7676816851144,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_182,NB,True,False,172.371,173.396,1024.767681685445,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_MAIN_NB_183,NB,True,False,173.396,174.421,1024.7676816849403,100.0,motorway,Section 5: Raya - Khandauli - Agra (Km 120 - 165),98.5,68.7,0.3026,SAVELIFE_TRIPP_RADAR_SURVEY_BENCHMARK,SECTION_LEVEL_BASELINE_ASSIGNMENT,92.6,112.3
YE_RAMP_001,NB,False,True,,,463.48460717311843,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_002,SB,False,True,,,655.9288397127707,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_003,SB,False,True,,,144.76203064341453,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_004,NB,False,True,,,419.78452552842055,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_005,SB,False,True,,,745.6067305990085,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_006,NB,False,True,,,1293.3116920663017,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_007,NB,False,True,,,52.201700317247315,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_008,NB,False,True,,,13.988336726209235,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_009,NB,False,True,,,494.75744680739996,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_010,NB,False,True,,,45.81709701543812,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_011,NB,False,True,,,32.53746460727328,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_012,NB,False,True,,,8.284788492550046,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_013,NB,False,True,,,9.446524339254555,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_014,NB,False,True,,,41.9920708109167,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_015,SB,False,True,,,858.260322283733,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_016,NB,False,True,,,83.97312808623803,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_017,NB,False,True,,,68.5180029598875,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_018,SB,False,True,,,27.670241931852992,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_019,SB,False,True,,,41.80671406463937,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_020,SB,False,True,,,7.982204653309562,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_021,SB,False,True,,,8.397485999714096,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_022,SB,False,True,,,34.39008311080155,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_023,SB,False,True,,,36.20380767209378,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_024,NB,False,True,,,1010.598979114836,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_025,SB,False,True,,,554.4435830504187,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_026,NB,False,True,,,530.0273436299967,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_027,NB,False,True,,,265.36535169615956,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_028,SB,False,True,,,294.4247728359307,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_029,SB,False,True,,,27.974347531976704,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_030,SB,False,True,,,86.68032335706636,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_031,NB,False,True,,,696.5275203360715,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_032,SB,False,True,,,294.9212520369454,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_033,NB,False,True,,,546.6052611311733,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_034,NB,False,True,,,865.1038196026007,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_035,SB,False,True,,,947.7483996589584,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_036,SB,False,True,,,941.4199003498527,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_037,NB,False,True,,,974.8491624123085,,motorway_link,Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_038,NB,False,True,,,2733.390832624002,120.0,"['motorway_link', 'motorway']",Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
YE_RAMP_039,SB,False,True,,,2715.1526635124233,100.0,"['motorway_link', 'motorway']",Interchange Entry/Exit Ramps,48.0,39.4,0.1792,RAMP_DESIGN_SPEED_ESTIMATE,SECTION_LEVEL_BASELINE_ASSIGNMENT,45.1,54.7
